topic,app,response_time,throughput,drop_rate
smartthings,app1,4.878073533877256,0.0030386275694822,0.0004561372690331289
smartthings,app21,5.083607257312736,0.0030386275694822,0.000410523542129816
smartthings,app28,5.0839908518303405,0.0029918794530287,0.0003649098152265031
smartthings,app34,4.890073904928486,0.0029648922487153,0.0004237828185960548
smartthings,app35,5.099058995465963,0.0028048869872144,0.000410523542129816
smartthings,app3,4.8541777038851,0.0029451313365751,0.000410523542129816
smartthings,app8,5.015286817346521,0.0031929608832319,0.00021910385098229557
smartthings,app9,4.825756644607637,0.002851635103668,0.00031929608832319023
videosurveillance,app10,5.198496014889954,0.2143120750333851,0.0294164737925977
videosurveillance,app26,5.190955259719676,0.2140330745459176,0.0289611493267927
videosurveillance,app35,5.193788062950186,0.2127575602333318,0.0306459548953843
videosurveillance,app36,5.19417174964405,0.2112168795023321,0.028915574084055
