topic,app,baseline,prioAN,prioRT,prioTS,prioVS,prioRTVS,prioRTVSTSAN,dropVS10,dropAN10,dropRT10,dropVS10AN10,dropVS10AN10RT10,dropVS15AN15
smartthings,app9,5.858482839127932,0.2889324144193996,7.448974333241457,6.410879820320142,9.392588158604514,14.063070753029697,17.715234773972348,5.549332270049998,6.052877145288023,5.9251195798925425,5.3215939120063975,4.825756644607637,5.480459540035021
videosurveillance,app10,5.909455504869835,0.23528275499955195,7.4615392795896405,6.32269472476497,9.979087331953867,14.693933366927677,17.6269269964441,5.744960883182294,5.678938740030455,5.754348939149054,5.347145632540281,5.198496014889954,5.06099771367928
videosurveillance,app26,5.915893350413878,8.360897811734961,0.16657166942521495,6.259676425074979,9.982978420653872,0.16821985227407996,0.16838421532275452,5.717329871556144,5.702286643558179,5.759295177667869,5.355104427576988,5.190955259719676,5.034301743833932
videosurveillance,app35,5.87387598884687,8.385245859764463,0.16800592562376293,6.317184474895158,9.983294929560085,0.1695436193338116,0.1680931555025248,5.7200745866567635,5.695801794535323,5.771306604300919,5.360837404013679,5.193788062950186,5.032240182175765
videosurveillance,app36,5.924805997043726,8.35893875033904,7.434901498673389,6.322006647465405,0.43315211411630195,0.9239705978541405,0.9239898306222746,5.707696128597158,5.710789054503107,5.745533806073523,5.371449148746689,5.19417174964405,5.0791582306889715
videosurveillance,app37,5.929623640718151,8.362863202297982,7.446170861425841,6.280322017250693,0.43634698932022115,0.9180416784005417,0.9332335980748978,5.643669462201085,5.686711594502867,5.753067930075265,5.346626320658787,5.184958284109403,5.059675046680349
videosurveillance,app38,5.911827469542823,8.379135089132506,7.525969302003306,6.2678493294998665,0.4345002062864113,0.9161381087861523,0.9190176880285347,5.718943079426922,5.69903478411052,5.749869790150984,5.346642138961062,5.205863620121929,5.073187683725543
videosurveillance,app39,5.919460609286366,8.364119984491655,7.469181764567143,6.256822866277447,0.4379017920184136,0.9116404726450739,0.9308601259102346,5.619787317529077,5.702709791395773,5.745703717067675,5.342280110923576,5.200439220955501,5.067373133525493
videosurveillance,app46,5.9232079350399305,8.336478631979793,7.433848367245731,6.309582608949586,0.4298853386382315,0.9118329430326177,0.9321571097498407,5.714065241924044,5.672687330251732,5.743232789284698,5.338386266376388,5.191410885434551,5.057317964894459
videosurveillance,app49,5.91953470060144,8.352032164346202,7.538062494107756,6.300907045705753,0.4345821549436976,0.9133867920157789,0.9341106207319448,5.723224693286073,5.668285661622319,5.75412610350482,5.36419183462478,5.19884721465837,5.023748160249406
videosurveillance,app4,5.931712476269477,0.23562964824099902,7.52968732445265,6.264535304637717,9.954991386358678,14.734500547510985,17.631443017491307,5.705596948437536,5.694206208363898,5.755345067916567,5.371456537996343,5.185932368753304,5.048208725140656
videosurveillance,app50,5.8946455627533485,8.376396379372862,7.4350940207036045,6.310834665688404,0.4263328192016566,0.9162911841495444,0.9198758324495003,5.608662788732318,5.685679167344068,5.768434818445164,5.333507150902407,5.193206082934586,5.011188568044285
videosurveillance,app7,5.9101353723325705,0.23524643014321342,7.517937399269133,6.315374470328537,9.985802353179592,14.716430266933743,17.72792706093189,5.628652943237271,5.676067705103854,5.749522606131439,5.36294778972614,5.187082349777009,5.050335885654028
